,Name,Min,Max,Mean
0,Dynamics,0.3,0.3,0.3
1,AttackTime,0.165403977,0.3948069215,0.23366882502
2,AttackTime2,0.0,0.3948069215,0.19585357308
3,DecayTime,0.490084976,0.5243549347,0.49797770382
4,DecayTime2,0.3090909123,0.5243549347,0.46148975492
5,SustainTime,1.0,1.0,1.0
6,SustainTime2,1.0,1.0,1.0
7,ReleaseTime,0.400000006,0.5692238808,0.45524491668
8,ReleaseTime2,0.3998488486,0.5692238808,0.45663393736
9,FilterEnvCutoffMod,0.0625,0.6552881002,0.48370196818
